Product_ID,Category,Brand,Season,Product_Name,Original_Price,Competitor_Price,Seasonality_Factor,Markdown_1,Markdown_2,Markdown_3,Markdown_4,Historical_Sales,Sales_After_M1,Sales_After_M2,Sales_After_M3,Sales_After_M4,Stock_Level,Promotion_Type,Customer Ratings,Return Rate,Optimal Discount
1684,Bodycare,BrandB,Rainy,Foot Cream,13.17,14.12,1.03,0.32,0.49,0.29,0.4,149,193,286,332,424,81,In-Store,5,1.14,0.38
1685,Skincare,BrandD,Spring,Brightening Cream,80.32,80.49,0.82,0.18,0.38,0.1,0.5,137,140,148,149,145,96,Online,3.4,3.86,0.29
1686,Skincare,BrandB,Spring,Vitamin C Serum,57.3,56.47,1.25,0.17,0.35,0.24,0.36,139,138,141,152,175,125,Online,4.3,2.53,0.28
1687,Bodycare,BrandC,Winter,Foot Scrub,31.15,30.43,1.53,0.16,0.47,0.16,0.45,208,234,343,399,510,106,In-Store,4.7,1.3,0.31
1688,Skincare,BrandB,Summer,Acne Treatment Gel,62.07,64.6,1.84,0.12,0.27,0.17,0.45,155,168,211,250,383,87,Online,4.9,1.87,0.25
1689,Makeup,BrandB,Spring,BB Cream,79.43,80.52,1.97,0.1,0.4,0.13,0.4,138,153,209,231,282,111,Online,4.6,1.29,0.26
1690,Skincare,BrandA,Rainy,Night Cream,92.09,91.57,0.52,0.32,0.3,0.28,0.43,72,75,71,81,85,198,Social Media,2.6,5.29,0.33
1691,Skincare,BrandB,Spring,Vitamin C Serum,31.22,34.06,0.66,0.32,0.34,0.22,0.31,33,33,34,37,36,141,In-Store,2.6,5.97,0.3
1692,Makeup,BrandA,Summer,Lip Gloss,77.64,78.05,1.01,0.34,0.4,0.27,0.45,142,193,238,313,453,153,Online,4.6,1.04,0.36
1693,Skincare,BrandA,Winter,Night Cream,27.69,29.29,1.93,0.19,0.33,0.16,0.38,131,160,187,220,313,112,Online,4.9,1.77,0.26
1694,Bodycare,BrandC,Summer,Foot Cream,7.31,8.26,1.73,0.32,0.25,0.12,0.31,213,288,353,378,451,81,In-Store,4.8,2,0.25
1695,Bodycare,BrandB,Spring,Foot Cream,88.86,89.7,0.85,0.33,0.27,0.28,0.43,173,172,173,163,177,58,Online,3.7,3.18,0.33
1696,Bodycare,BrandA,Rainy,Foot Scrub,75.49,75.27,0.75,0.13,0.24,0.15,0.35,110,120,147,160,225,199,Social Media,4.8,1.13,0.22
1697,Makeup,BrandB,Spring,Mascara,10.35,10.06,1.7,0.2,0.32,0.28,0.49,248,283,389,444,585,168,Social Media,4.7,1.53,0.32
1698,Bodycare,BrandD,Rainy,Body Wash,90.34,90.64,1.29,0.21,0.4,0.26,0.46,170,195,245,285,416,196,Online,5,1.79,0.33
1699,Bodycare,BrandD,Winter,Body Wash,86.85,86.45,1.52,0.2,0.49,0.14,0.37,290,359,471,529,702,92,In-Store,4.9,1.9,0.3
1700,Bodycare,BrandC,Spring,Body Scrub,63.47,66.21,0.67,0.25,0.22,0.18,0.42,35,36,38,40,48,93,In-Store,2.9,4.12,0.27
1701,Makeup,BrandD,Summer,Blush,82.67,85.38,0.85,0.27,0.25,0.16,0.35,58,69,80,91,126,158,Social Media,4.4,2.11,0.26
1702,Makeup,BrandE,Summer,BB Cream,12.94,15.21,1.21,0.21,0.39,0.19,0.41,79,99,128,154,228,181,In-Store,4.6,1.55,0.3
1703,Bodycare,BrandA,Summer,Stretch Mark Cream,48.56,51.38,1.92,0.31,0.32,0.24,0.47,250,339,442,548,760,102,In-Store,4.8,1.16,0.34
1704,Skincare,BrandF,Summer,Peeling Gel,80.17,82.2,1.8,0.2,0.47,0.22,0.43,250,302,436,490,669,100,Online,4.6,1.29,0.33
1705,Makeup,BrandF,Spring,Matte Lipstick,27.76,26.81,1.9,0.27,0.36,0.16,0.43,340,424,596,655,820,164,Online,4.9,1.32,0.3
1706,Bodycare,BrandC,Spring,Body Mist,67.96,66.98,0.65,0.16,0.21,0.12,0.46,51,53,57,59,70,88,Social Media,2.4,5.55,0.24
1707,Skincare,BrandC,Spring,Vitamin C Serum,87.68,88.31,1.13,0.22,0.49,0.15,0.45,231,239,265,262,280,112,In-Store,4.6,1.82,0.33
1708,Bodycare,BrandC,Winter,Bath Salts,95.17,97.46,1.65,0.28,0.2,0.12,0.31,219,262,301,342,464,165,Online,4.9,1.89,0.23
1709,Skincare,BrandD,Rainy,Acne Treatment Gel,91.03,93.23,1.23,0.4,0.38,0.19,0.44,255,242,256,251,287,61,Online,4.7,1.17,0.35
1710,Skincare,BrandC,Summer,Peeling Gel,7.74,9.18,1.92,0.38,0.22,0.28,0.4,240,290,326,401,564,145,In-Store,4.6,1.74,0.32
1711,Bodycare,BrandA,Summer,Shaving Gel,21.12,21.73,1.59,0.18,0.3,0.26,0.45,124,140,165,196,252,58,Online,4.9,1.66,0.3
1712,Bodycare,BrandF,Spring,Body Powder,11.83,13.36,0.67,0.32,0.23,0.12,0.38,49,48,53,52,49,146,Online,2.3,4.53,0.26
1713,Makeup,BrandE,Spring,Matte Lipstick,63.05,65.25,1.82,0.31,0.45,0.28,0.38,200,273,378,479,601,127,In-Store,4.7,1.6,0.36
1714,Bodycare,BrandE,Winter,Body Lotion,93.37,92.65,1.63,0.28,0.28,0.14,0.42,104,138,170,198,254,158,Social Media,4.9,1.52,0.28
1715,Skincare,BrandD,Rainy,Hydrating Serum,58.11,59.37,0.8,0.37,0.26,0.19,0.46,134,146,150,151,171,85,In-Store,3.7,3.99,0.32
1716,Skincare,BrandB,Winter,Face Oil,88.17,89.85,1.88,0.35,0.44,0.16,0.38,182,215,271,319,432,74,In-Store,4.9,1.77,0.33
1717,Skincare,BrandF,Rainy,Eye Cream,20.5,21.08,0.61,0.11,0.31,0.16,0.37,111,116,130,137,142,148,Online,3,3.43,0.24
1718,Skincare,BrandD,Summer,Eye Cream,86.83,88.52,1.57,0.24,0.48,0.24,0.35,96,119,160,188,233,85,Social Media,4.6,1.97,0.33
1719,Bodycare,BrandA,Winter,Foot Cream,62.48,64.82,1.65,0.25,0.3,0.19,0.35,238,276,322,394,526,101,Social Media,4.7,1.6,0.27
1720,Skincare,BrandF,Winter,Pore Minimizer,87.54,87.99,1.64,0.35,0.34,0.25,0.37,167,229,304,351,473,112,Social Media,4.8,1.34,0.33
1721,Makeup,BrandA,Winter,Setting Powder,70.12,71.21,1.9,0.27,0.46,0.27,0.42,323,414,518,672,1007,137,Online,4.7,1.42,0.36
1722,Skincare,BrandE,Rainy,Anti-Aging Cream,36.79,39.27,0.69,0.12,0.24,0.11,0.44,103,108,105,110,107,189,Online,4.4,3.42,0.23
1723,Skincare,BrandC,Winter,Night Cream,6.63,6.02,1.86,0.35,0.44,0.14,0.41,95,125,159,179,251,66,Online,4.7,1.02,0.34
1724,Bodycare,BrandE,Spring,Anti-Cellulite Cream,62.39,62.15,0.58,0.29,0.3,0.29,0.41,81,79,83,93,106,111,Social Media,3.6,3.05,0.32
1725,Bodycare,BrandF,Summer,Exfoliating Gloves,59.63,60.64,1.67,0.33,0.31,0.21,0.32,344,470,594,686,796,91,Online,4.8,1.5,0.29
1726,Makeup,BrandE,Spring,Eyeshadow Palette,88.03,90.75,1.96,0.21,0.28,0.2,0.48,118,136,170,202,307,124,Social Media,4.8,1.52,0.29
1727,Makeup,BrandD,Summer,Bronzer,13.07,15.36,1.01,0.4,0.47,0.22,0.33,194,263,359,423,545,63,In-Store,4.6,1.91,0.36
1728,Bodycare,BrandF,Winter,After-Sun Lotion,45.75,46.81,1.77,0.38,0.28,0.11,0.36,267,345,407,455,603,83,In-Store,4.7,1.17,0.28
1729,Skincare,BrandB,Summer,Night Cream,11.05,13.84,1.69,0.31,0.34,0.21,0.46,335,432,506,565,779,122,Online,4.6,1.38,0.33
1730,Makeup,BrandB,Spring,Highlighter,64.78,67.34,1.59,0.3,0.32,0.27,0.5,116,154,190,238,310,66,In-Store,5,1.32,0.35
1731,Skincare,BrandB,Rainy,Facial Essence,10.97,13.43,0.6,0.24,0.25,0.1,0.39,82,89,98,100,98,171,Social Media,2.2,4.69,0.24
1732,Bodycare,BrandA,Rainy,After-Sun Lotion,52.14,52.1,0.51,0.18,0.31,0.12,0.39,38,45,56,63,92,54,Online,3,5.15,0.25
1733,Skincare,BrandB,Rainy,Sunscreen,64.53,66.5,1.03,0.32,0.24,0.12,0.48,212,202,210,210,210,151,Social Media,4.8,1.81,0.29
1734,Bodycare,BrandF,Summer,After-Sun Lotion,13.22,15.25,1.62,0.1,0.21,0.17,0.44,332,362,421,489,721,179,Online,4.8,1.78,0.23
1735,Bodycare,BrandB,Summer,Shaving Gel,76.97,78.52,1.72,0.33,0.27,0.24,0.31,220,296,384,475,638,194,Social Media,4.5,1.6,0.29
1736,Bodycare,BrandB,Rainy,Anti-Cellulite Cream,68.76,70.76,1.29,0.15,0.24,0.25,0.39,196,217,264,328,422,93,In-Store,4.6,1.31,0.26
1737,Skincare,BrandE,Rainy,Facial Essence,65.83,67.65,1.14,0.21,0.27,0.17,0.41,221,243,231,232,261,176,In-Store,4.8,1.44,0.26
1738,Bodycare,BrandC,Spring,After-Sun Lotion,99,100.52,0.69,0.37,0.46,0.15,0.43,46,47,50,50,53,144,Online,2.7,5.22,0.35
1739,Makeup,BrandD,Rainy,Eyebrow Pencil,74.88,74.94,1.3,0.16,0.2,0.24,0.32,131,133,138,134,142,150,Social Media,4.5,2.7,0.23
1740,Bodycare,BrandB,Spring,Body Powder,97.33,99.45,1,0.33,0.24,0.16,0.42,136,151,149,144,162,64,Social Media,3.4,2.91,0.29
1741,Bodycare,BrandE,Rainy,Body Scrub,84.71,85.87,0.92,0.18,0.32,0.1,0.43,74,89,106,118,171,82,Social Media,3.4,3.36,0.26
1742,Makeup,BrandD,Rainy,Eyeliner,97.13,96.52,0.99,0.14,0.26,0.22,0.49,160,161,173,177,201,99,Online,4.6,1.05,0.28
1743,Skincare,BrandE,Spring,Hydrating Mask,68.92,68.13,0.61,0.15,0.41,0.22,0.47,76,75,89,88,80,57,Online,2.7,5.01,0.31
1744,Bodycare,BrandD,Spring,Body Powder,63.28,66.12,0.51,0.24,0.22,0.26,0.44,69,69,68,73,73,95,Online,2.8,5.96,0.29
1745,Makeup,BrandD,Summer,Blush,33.15,33.39,1.2,0.13,0.36,0.28,0.41,126,139,182,231,282,188,Online,4.7,1.71,0.3
1746,Bodycare,BrandF,Spring,Bath Salts,45.79,48.28,1.15,0.22,0.22,0.26,0.48,227,233,240,270,308,165,Online,4.6,1.97,0.3
1747,Skincare,BrandE,Summer,Eye Cream,84.97,85.71,1.5,0.18,0.21,0.19,0.43,84,97,115,130,189,171,Online,4.5,1.34,0.25
1748,Skincare,BrandA,Summer,Pore Minimizer,72.76,73.21,1.79,0.28,0.4,0.22,0.46,90,118,159,197,257,67,Social Media,5,1.32,0.34
1749,Bodycare,BrandF,Spring,Body Butter,99.86,100.46,0.8,0.16,0.26,0.13,0.48,125,127,128,133,148,100,Social Media,3.6,2.2,0.26
1750,Makeup,BrandF,Spring,Blush,34.96,36.6,1.98,0.28,0.48,0.29,0.45,174,222,336,393,517,165,Online,4.6,1.77,0.38
1751,Skincare,BrandE,Rainy,Eye Cream,16.47,17.44,1.17,0.19,0.23,0.13,0.42,214,226,236,236,285,92,Online,5,1.89,0.24
1752,Skincare,BrandB,Summer,Hydrating Serum,78.23,77.96,1.83,0.33,0.4,0.18,0.47,229,314,406,475,605,121,In-Store,4.8,1.74,0.34
1753,Skincare,BrandA,Rainy,Face Oil,72.6,72.67,1.15,0.27,0.45,0.25,0.43,86,88,107,112,133,194,Online,3.3,3.71,0.35
1754,Bodycare,BrandC,Rainy,Body Scrub,61.66,62.41,1.12,0.13,0.3,0.1,0.47,130,150,180,190,240,169,In-Store,4.9,1.12,0.25
1755,Bodycare,BrandD,Rainy,Deodorant,29.26,31.09,0.84,0.28,0.4,0.19,0.49,48,61,79,90,136,61,Online,4,3.14,0.34
1756,Skincare,BrandC,Summer,Hydrating Serum,21.67,21.67,1.67,0.27,0.28,0.29,0.38,179,225,288,344,493,96,Social Media,4.6,1.6,0.31
1757,Skincare,BrandB,Spring,Pore Minimizer,73.55,74.94,1.03,0.21,0.47,0.16,0.48,72,76,88,86,103,55,Online,3.4,2.46,0.33
1758,Skincare,BrandE,Winter,Exfoliating Scrub,58.58,60.22,1.54,0.18,0.33,0.18,0.45,219,247,345,405,512,95,Social Media,4.7,1.94,0.28
1759,Skincare,BrandB,Rainy,Face Mist,84.72,85.19,0.84,0.36,0.48,0.15,0.44,54,62,67,67,75,180,Online,2.5,5.84,0.36
1760,Skincare,BrandF,Rainy,Vitamin C Serum,16.58,18.85,0.68,0.31,0.47,0.12,0.3,136,142,133,134,152,70,Social Media,3.5,3.68,0.3
1761,Skincare,BrandB,Winter,Acne Treatment Gel,60.14,59.6,1.7,0.19,0.21,0.2,0.49,199,233,266,305,387,164,Online,4.5,1.43,0.27
1762,Makeup,BrandB,Spring,Concealer,28.81,30.61,1.85,0.2,0.31,0.28,0.34,98,112,153,193,236,111,In-Store,4.6,1.24,0.28
1763,Makeup,BrandA,Summer,Bronzer,57.02,58.81,1.08,0.38,0.34,0.19,0.4,149,215,262,313,412,136,In-Store,5,1.73,0.33
1764,Bodycare,BrandA,Winter,Exfoliating Gloves,27.92,28.52,1.58,0.35,0.49,0.1,0.31,251,337,526,588,757,67,In-Store,4.9,1.14,0.31
1765,Makeup,BrandA,Winter,Setting Powder,87.65,88.86,1.91,0.19,0.23,0.26,0.32,160,189,234,304,361,116,Social Media,4.8,1.66,0.25
1766,Bodycare,BrandE,Summer,Foot Cream,11.37,11.06,1.92,0.38,0.31,0.29,0.4,278,357,484,622,856,148,Social Media,4.5,1.71,0.34
1767,Bodycare,BrandD,Summer,Shower Gel,65.11,65.64,1.77,0.22,0.48,0.29,0.47,287,348,442,508,708,101,Online,4.9,1.4,0.36
1768,Skincare,BrandB,Spring,Makeup Remover,13.73,12.91,0.76,0.14,0.33,0.18,0.37,74,72,80,77,80,189,In-Store,2.4,4.27,0.26
1769,Skincare,BrandB,Summer,Hydrating Serum,69.61,69.35,1.85,0.22,0.36,0.28,0.34,207,257,319,387,515,118,In-Store,4.7,1.18,0.3
1770,Skincare,BrandC,Winter,Face Mist,96.03,96.07,1.89,0.26,0.36,0.29,0.4,369,474,664,799,1024,152,In-Store,5,1.62,0.33
1771,Bodycare,BrandB,Spring,Shaving Gel,18.47,20.67,1.12,0.3,0.46,0.22,0.39,232,246,279,309,346,102,Social Media,4.5,1.61,0.34
1772,Makeup,BrandC,Spring,Lip Liner,65.15,67.41,1.69,0.25,0.48,0.14,0.44,279,333,421,452,661,150,Online,4.8,1.04,0.33
1773,Bodycare,BrandC,Summer,Shaving Gel,7.43,8.81,1.93,0.16,0.37,0.19,0.38,168,186,228,261,351,129,Online,4.8,1.83,0.28
1774,Skincare,BrandC,Winter,Peeling Gel,58.38,58.64,1.72,0.28,0.41,0.14,0.42,341,410,560,634,942,195,In-Store,4.8,1.44,0.31
1775,Makeup,BrandF,Summer,Concealer,86.72,89.09,1.18,0.16,0.28,0.27,0.45,125,147,179,213,308,57,Social Media,4.9,1.67,0.29
1776,Makeup,BrandE,Winter,Lip Gloss,52.64,55.45,1.68,0.11,0.31,0.18,0.42,249,281,379,433,582,108,Social Media,4.7,1.47,0.26
1777,Skincare,BrandD,Rainy,Night Cream,56.79,56,1.07,0.38,0.46,0.25,0.43,128,143,140,149,160,112,Online,4,2.73,0.38
1778,Skincare,BrandF,Spring,Makeup Remover,89.39,92.13,0.68,0.33,0.5,0.21,0.36,109,124,145,146,140,199,Social Media,4,3.64,0.35
1779,Bodycare,BrandC,Summer,Stretch Mark Cream,37.34,39.63,1.81,0.37,0.36,0.28,0.35,183,258,327,424,499,160,In-Store,4.5,1.21,0.34
1780,Skincare,BrandC,Rainy,Anti-Aging Cream,43.64,43.88,1.09,0.39,0.43,0.3,0.48,88,90,106,118,126,191,Social Media,4,2.63,0.4
1781,Bodycare,BrandC,Winter,Body Lotion,52.77,54.58,1.63,0.23,0.21,0.13,0.41,156,180,223,248,368,52,Online,4.7,1.55,0.24
1782,Makeup,BrandD,Winter,Highlighter,33.91,34.82,1.87,0.26,0.48,0.25,0.45,352,461,634,762,1173,168,In-Store,4.5,1.11,0.36
1783,Bodycare,BrandC,Summer,Bath Salts,5.57,6.25,1.67,0.38,0.49,0.21,0.41,84,108,140,169,212,53,Online,4.6,1.66,0.37
1784,Skincare,BrandB,Rainy,Face Toner,57.98,60.21,0.74,0.24,0.41,0.17,0.33,57,54,55,59,63,119,In-Store,2.9,5.7,0.29
1785,Skincare,BrandA,Spring,Peeling Gel,6.92,8.72,1.3,0.35,0.29,0.14,0.4,77,78,84,86,89,64,Online,2.5,5.69,0.3
1786,Makeup,BrandB,Spring,BB Cream,7.54,9.58,1.57,0.16,0.37,0.2,0.36,281,332,398,481,682,153,In-Store,5,1.38,0.27
1787,Skincare,BrandC,Rainy,Face Serum,90.6,93.04,1.3,0.38,0.5,0.11,0.3,68,73,84,84,89,118,In-Store,2.6,5.12,0.32
1788,Bodycare,BrandB,Summer,Body Mist,6.64,7.84,1.72,0.15,0.29,0.18,0.34,292,317,412,500,681,58,Online,4.9,1.08,0.24
1789,Bodycare,BrandE,Winter,Exfoliating Gloves,89.89,91.72,1.71,0.23,0.44,0.27,0.38,226,281,376,448,562,110,In-Store,4.9,1.88,0.33
1790,Skincare,BrandD,Rainy,Eye Cream,63.31,63.38,0.77,0.21,0.47,0.15,0.49,139,139,146,145,155,52,Social Media,3.7,3.74,0.33
1791,Bodycare,BrandC,Winter,Deodorant,67.08,69.83,1.87,0.36,0.46,0.27,0.32,215,296,454,586,711,119,Social Media,4.9,1.21,0.35
1792,Skincare,BrandD,Spring,Face Toner,23.55,23.49,1.21,0.36,0.29,0.12,0.33,160,184,174,181,197,169,In-Store,4.9,1.83,0.27
1793,Skincare,BrandE,Summer,Hydrating Serum,14.47,17.37,1.89,0.36,0.34,0.12,0.35,183,243,315,339,433,169,In-Store,4.9,1.87,0.29
1794,Skincare,BrandE,Spring,Face Toner,57.15,59.63,1.14,0.29,0.38,0.24,0.33,234,262,309,297,284,120,In-Store,4.5,1.42,0.31
1795,Skincare,BrandB,Rainy,Face Oil,85.12,87.28,1.22,0.13,0.44,0.17,0.3,85,85,102,107,102,88,Online,3.3,2.57,0.26
1796,Skincare,BrandA,Summer,Face Serum,71.02,70.63,1.95,0.2,0.33,0.25,0.34,347,408,565,694,889,168,Online,4.7,1.2,0.28
1797,Bodycare,BrandD,Spring,Stretch Mark Cream,53.25,52.91,1.29,0.23,0.41,0.11,0.5,170,176,173,172,208,90,In-Store,5,1.99,0.31
1798,Skincare,BrandC,Winter,Vitamin C Serum,90.09,91.42,1.53,0.3,0.36,0.23,0.41,135,166,214,256,373,159,Online,4.8,1.23,0.32
1799,Makeup,BrandA,Winter,Liquid Eyeliner,85.34,85.17,1.8,0.27,0.43,0.29,0.5,189,242,297,381,590,198,Social Media,4.6,1.46,0.37
1800,Skincare,BrandC,Winter,Vitamin C Serum,56.91,59.18,1.77,0.34,0.47,0.15,0.32,145,200,269,289,382,121,Social Media,4.7,1.01,0.32
1801,Makeup,BrandA,Winter,Blush,38.78,38.55,1.83,0.13,0.25,0.26,0.48,231,256,294,345,512,66,In-Store,4.5,1.38,0.28
1802,Bodycare,BrandA,Spring,Shaving Gel,40.33,42.12,1.03,0.11,0.45,0.16,0.35,55,55,64,67,78,185,Social Media,2.6,4.85,0.27
1803,Skincare,BrandC,Rainy,Vitamin C Serum,98.86,101.47,0.88,0.16,0.28,0.23,0.38,178,190,196,214,237,188,Online,4.7,1.54,0.26
1804,Skincare,BrandB,Rainy,Face Serum,27.2,29.49,0.55,0.13,0.37,0.21,0.49,106,107,117,123,123,166,In-Store,3.2,3.02,0.3
1805,Skincare,BrandF,Winter,Face Serum,45.39,46.17,1.55,0.16,0.29,0.21,0.43,116,126,167,187,282,88,Online,4.6,1.79,0.27
1806,Bodycare,BrandF,Rainy,Foot Scrub,79.4,80.43,0.62,0.25,0.32,0.2,0.37,99,125,160,188,244,136,In-Store,4.7,1.24,0.29
1807,Makeup,BrandF,Spring,Concealer,6.5,7.83,1.93,0.32,0.21,0.13,0.49,313,388,439,501,684,171,Social Media,5,1.32,0.29
1808,Bodycare,BrandA,Summer,Body Butter,78.37,79.53,1.95,0.38,0.21,0.17,0.48,359,500,569,665,945,66,In-Store,4.7,1.89,0.31
1809,Skincare,BrandB,Winter,Face Toner,83.98,86.21,1.82,0.33,0.44,0.18,0.43,127,159,218,249,308,182,Online,4.8,1.51,0.34
1810,Skincare,BrandD,Summer,Face Toner,75.61,78.09,1.6,0.19,0.21,0.3,0.33,274,327,362,481,630,54,Social Media,4.8,1.33,0.26
1811,Skincare,BrandC,Spring,Sunscreen,8.07,8.37,0.85,0.13,0.22,0.2,0.5,157,161,173,188,174,187,Online,4,2.82,0.26
1812,Bodycare,BrandE,Spring,Body Lotion,61.82,62.02,1,0.39,0.24,0.27,0.41,172,199,206,230,246,190,Social Media,4.6,1.44,0.33
1813,Bodycare,BrandB,Rainy,Body Wash,45.58,45.82,0.94,0.18,0.34,0.17,0.4,77,90,107,126,170,61,Online,3.8,2.24,0.27
1814,Skincare,BrandF,Rainy,Sunscreen,98.93,98.83,0.74,0.12,0.5,0.12,0.47,124,122,114,114,136,161,In-Store,4.3,2.89,0.3
1815,Bodycare,BrandB,Summer,Hand Cream,80.89,82.64,1.82,0.32,0.42,0.12,0.48,313,420,631,719,1100,127,In-Store,4.7,1.1,0.34
1816,Bodycare,BrandC,Summer,Body Powder,36.12,37.76,1.92,0.39,0.29,0.11,0.43,159,212,280,316,434,180,In-Store,4.8,1.2,0.3
1817,Bodycare,BrandB,Winter,Body Balm,27.76,27.2,1.54,0.23,0.32,0.21,0.38,226,273,373,434,630,186,Online,4.7,1.64,0.29
1818,Skincare,BrandB,Winter,Exfoliating Scrub,15.16,14.56,1.95,0.24,0.4,0.26,0.37,283,324,391,452,569,91,Social Media,4.9,1.23,0.32
1819,Makeup,BrandA,Winter,Setting Spray,87.42,88.16,1.92,0.16,0.26,0.23,0.31,169,190,240,301,366,147,Online,4.6,1.46,0.24
1820,Makeup,BrandE,Summer,CC Cream,89.64,90.37,0.9,0.1,0.49,0.24,0.36,166,185,290,348,451,140,Online,5,1.24,0.3
1821,Makeup,BrandB,Winter,Lip Liner,49.75,51.35,1.78,0.15,0.49,0.18,0.47,292,336,499,570,788,132,Social Media,4.7,1.29,0.32
1822,Skincare,BrandA,Spring,Hydrating Mask,99.54,99.95,0.58,0.35,0.29,0.24,0.38,44,50,55,58,61,94,In-Store,2.9,5.96,0.31
1823,Makeup,BrandD,Spring,Mascara,23.58,26.56,1.82,0.22,0.38,0.21,0.3,355,418,528,653,809,156,In-Store,5,1.94,0.28
1824,Skincare,BrandB,Summer,Eye Cream,73.7,76.56,2,0.12,0.36,0.28,0.4,390,440,613,779,1136,73,In-Store,4.8,1.08,0.29
1825,Makeup,BrandF,Rainy,Setting Powder,18.31,20.26,0.66,0.12,0.36,0.19,0.34,136,137,157,165,169,80,In-Store,3,3.2,0.25
1826,Makeup,BrandE,Winter,Foundation,80.97,80.78,1.75,0.17,0.26,0.22,0.33,177,211,265,297,407,60,Online,4.9,1.3,0.24
1827,Makeup,BrandD,Rainy,Lip Liner,98.23,97.76,0.53,0.31,0.41,0.18,0.34,99,105,99,104,108,74,In-Store,4,3.24,0.31
1828,Bodycare,BrandE,Rainy,Deodorant,52.86,53.35,0.58,0.13,0.23,0.3,0.46,50,55,66,90,120,99,In-Store,3.7,2.05,0.28
1829,Skincare,BrandA,Summer,Face Oil,80.73,80.97,1.84,0.3,0.45,0.28,0.43,287,379,563,713,902,103,In-Store,4.7,1.27,0.36
1830,Makeup,BrandD,Rainy,Eyebrow Pencil,5.43,4.9,0.71,0.25,0.48,0.18,0.45,106,119,140,136,153,121,Social Media,4.3,3.33,0.34
1831,Makeup,BrandE,Summer,Eyeshadow Palette,39.23,38.82,0.58,0.16,0.25,0.18,0.31,52,60,72,86,107,173,Social Media,3.2,2.28,0.23
1832,Makeup,BrandA,Spring,Bronzer,38.23,38.26,1.76,0.11,0.41,0.24,0.43,157,177,248,294,382,139,In-Store,5,1.31,0.3
1833,Makeup,BrandD,Rainy,Setting Powder,74.9,75.22,1.21,0.37,0.41,0.15,0.46,227,226,208,210,208,115,In-Store,4.8,1.4,0.35
1834,Makeup,BrandE,Rainy,Lip Gloss,15.59,15.49,1.27,0.34,0.39,0.28,0.42,180,207,192,219,265,80,Online,5,1.43,0.36
1835,Makeup,BrandD,Summer,Lip Liner,97.25,99.1,0.5,0.24,0.43,0.12,0.31,55,62,78,85,106,101,Online,4.4,3.75,0.27
1836,Bodycare,BrandB,Summer,Foot Cream,41.27,41.92,1.55,0.36,0.26,0.1,0.49,140,181,234,256,358,182,Online,4.8,1.33,0.3
1837,Makeup,BrandE,Rainy,Foundation,10.81,11.41,0.63,0.16,0.24,0.1,0.31,130,130,139,137,129,166,In-Store,3.9,2.76,0.2
1838,Skincare,BrandD,Spring,Makeup Remover,94.61,96.28,0.97,0.3,0.46,0.13,0.42,142,146,175,177,183,84,Online,4.9,1.57,0.33
1839,Makeup,BrandB,Rainy,Blush,26.53,29.3,0.53,0.16,0.46,0.2,0.48,102,100,109,120,124,87,In-Store,3.7,3.46,0.32
1840,Skincare,BrandA,Rainy,Acne Treatment Gel,95.3,97.49,1.17,0.37,0.4,0.17,0.41,164,161,176,177,203,138,In-Store,4.9,1.37,0.34
1841,Bodycare,BrandB,Spring,Stretch Mark Cream,31,31.63,0.8,0.35,0.33,0.14,0.48,166,176,200,211,217,86,Social Media,4.7,1.33,0.32
1842,Skincare,BrandD,Spring,Facial Cleanser,28.63,29.41,1.24,0.2,0.35,0.13,0.4,165,164,177,175,184,88,Online,4.7,1.44,0.27
1843,Skincare,BrandF,Spring,Facial Cleanser,93.85,96.74,0.76,0.38,0.4,0.11,0.31,91,88,104,110,120,76,Social Media,3.7,3.44,0.3
1844,Bodycare,BrandE,Winter,Foot Cream,64.98,66.64,1.91,0.14,0.4,0.14,0.4,97,105,154,180,235,149,Online,4.6,1.05,0.27
1845,Skincare,BrandF,Summer,Face Serum,6.13,8.8,1.73,0.32,0.27,0.1,0.47,125,149,188,199,286,104,In-Store,4.8,1.93,0.29
1846,Skincare,BrandC,Summer,Night Cream,87.81,88.63,1.6,0.29,0.3,0.24,0.36,222,273,320,359,499,127,Social Media,4.8,1.13,0.3
1847,Skincare,BrandC,Winter,Night Cream,24.11,23.32,1.73,0.18,0.4,0.3,0.31,145,159,205,251,307,93,Social Media,4.7,1.58,0.3
1848,Bodycare,BrandF,Rainy,Exfoliating Gloves,16.18,18.87,0.93,0.25,0.32,0.29,0.42,109,136,177,232,303,97,Online,4.6,1.46,0.32
1849,Makeup,BrandB,Summer,Lip Liner,20.98,21.65,1.3,0.17,0.25,0.11,0.4,161,180,228,246,327,197,In-Store,4.9,1.98,0.23
1850,Makeup,BrandD,Summer,Mascara,47.04,47.44,0.71,0.34,0.2,0.19,0.38,60,74,84,101,124,192,In-Store,4.5,3.92,0.28
1851,Bodycare,BrandE,Spring,Foot Scrub,82.34,81.84,1.21,0.31,0.26,0.12,0.4,143,151,146,153,154,117,Online,3.1,3.74,0.27
1852,Bodycare,BrandF,Spring,Anti-Cellulite Cream,19,21.43,1.03,0.21,0.39,0.27,0.37,94,94,103,102,103,178,In-Store,3,2.36,0.31
1853,Bodycare,BrandC,Spring,Bath Salts,64.95,66.55,0.52,0.33,0.36,0.16,0.4,74,72,76,75,79,124,In-Store,2.1,4.58,0.31
